"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units",,,70.12,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units",,,70.98,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units",,,70.98,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-05","May-1979","IDX","Index","0","Units",,,72.06,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units",,,73.24,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units",,,72.38,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units",,,69.8,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units",,,69.58,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units",,,69.8,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units",,,70.77,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units",,,71.2,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units",,,70.77,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units",,,69.15,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units",,,68.72,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units",,,66.79,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-05","May-1980","IDX","Index","0","Units",,,66.89,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units",,,66.89,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units",,,65.5,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units",,,64.42,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units",,,63.34,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units",,,63.02,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units",,,63.02,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units",,,62.7,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units",,,62.48,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units",,,63.02,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units",,,63.13,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units",,,63.45,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-05","May-1981","IDX","Index","0","Units",,,62.48,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units",,,63.88,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units",,,64.1,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units",,,64.21,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units",,,64.31,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units",,,65.82,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units",,,64.96,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units",,,63.99,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units",,,64.1,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units",,,64.42,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units",,,64.64,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units",,,65.39,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-05","May-1982","IDX","Index","0","Units",,,65.93,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units",,,65.17,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units",,,65.17,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units",,,65.6,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units",,,65.6,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units",,,65.28,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units",,,64.1,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units",,,65.07,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units",,,65.93,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units",,,66.89,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units",,,66.03,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units",,,66.79,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-05","May-1983","IDX","Index","0","Units",,,67.54,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units",,,66.57,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units",,,67.65,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units",,,67.75,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units",,,68.08,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units",,,68.72,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units",,,68.61,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units",,,68.94,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units",,,69.91,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units",,,69.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units",,,68.4,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units",,,67.11,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-05","May-1984","IDX","Index","0","Units",,,66.57,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units",,,67.11,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units",,,66.14,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units",,,65.82,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units",,,67,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units",,,67,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units",,,66.68,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units",,,67.75,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units",,,69.04,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units",,,69.04,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units",,,70.87,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units",,,71.41,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-05","May-1985","IDX","Index","0","Units",,,72.06,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-06","Jun-1985","IDX","Index","0","Units",,,73.67,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-07","Jul-1985","IDX","Index","0","Units",,,70.77,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-08","Aug-1985","IDX","Index","0","Units",,,71.41,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-09","Sep-1985","IDX","Index","0","Units",,,72.7,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-10","Oct-1985","IDX","Index","0","Units",,,71.2,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-11","Nov-1985","IDX","Index","0","Units",,,72.06,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1985-12","Dec-1985","IDX","Index","0","Units",,,70.12,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1986-01","Jan-1986","IDX","Index","0","Units",,,71.09,,
